date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,et0_fao_evapotranspiration,shortwave_radiation_sum,wind_speed_10m_max,relative_humidity_2m_mean,source
2013-01-18,16.6,1.6,9.2,0.0,0.0,2.13,13.98,10.0,64,era5_archive
2013-01-19,14.6,4.5,8.9,0.0,0.0,2.05,14.67,11.5,68,era5_archive
2013-01-20,14.0,1.8,7.9,0.0,0.0,1.92,14.09,14.2,80,era5_archive
2013-01-21,16.2,1.7,8.9,0.0,0.0,2.49,14.83,18.0,66,era5_archive
2013-01-22,18.4,6.6,11.0,0.0,0.0,3.01,13.18,23.2,53,era5_archive
2013-01-23,14.2,4.6,9.0,0.0,0.0,1.7,12.15,16.5,85,era5_archive
2013-01-24,15.9,6.0,10.4,0.0,0.0,2.04,12.41,11.1,75,era5_archive
2013-01-25,18.6,8.7,12.7,0.0,0.0,2.79,14.45,22.2,60,era5_archive
2013-01-26,19.4,5.2,12.7,1.1,1.1,2.5,15.22,15.9,64,era5_archive
2013-01-27,15.7,8.0,11.4,3.8,3.8,2.08,13.53,19.1,77,era5_archive
2013-01-28,14.1,6.3,9.4,2.1,2.1,1.63,10.58,13.3,79,era5_archive
2013-01-29,10.4,6.3,8.2,1.8,1.8,1.04,8.33,22.8,91,era5_archive
2013-01-30,11.6,4.1,7.8,4.5,4.5,1.32,9.95,21.1,88,era5_archive
2013-01-31,8.2,3.3,5.9,3.5,3.5,0.92,7.46,23.2,89,era5_archive
2013-02-01,9.3,5.9,7.3,12.2,12.2,0.83,5.46,19.9,88,era5_archive
2013-02-02,11.7,5.7,8.2,0.9,0.9,1.53,11.28,24.1,83,era5_archive
2013-02-03,14.3,1.7,8.2,0.0,0.0,2.14,15.74,11.8,81,era5_archive
2013-02-04,16.0,5.1,9.7,0.0,0.0,2.74,16.62,20.3,67,era5_archive
2013-02-05,15.7,7.7,11.2,0.0,0.0,2.49,10.86,21.9,62,era5_archive
2013-02-06,15.3,6.9,10.1,5.1,5.1,1.51,7.74,19.5,77,era5_archive
2013-02-07,14.4,3.7,8.9,0.0,0.0,1.96,13.77,9.7,80,era5_archive
2013-02-08,15.4,5.7,10.0,0.0,0.0,2.53,16.31,27.3,71,era5_archive
2013-02-09,16.9,6.7,11.3,0.0,0.0,2.68,16.92,10.8,69,era5_archive
2013-02-10,17.4,5.9,11.0,0.0,0.0,2.59,17.03,13.4,70,era5_archive
2013-02-11,12.9,6.8,8.9,0.0,0.0,1.92,13.48,26.9,82,era5_archive
2013-02-12,11.5,5.5,8.0,0.0,0.0,1.46,9.46,19.9,78,era5_archive
2013-02-13,15.5,0.7,8.4,0.0,0.0,2.79,17.48,16.9,66,era5_archive
2013-02-14,16.0,8.4,11.5,0.0,0.0,2.89,11.25,31.0,55,era5_archive
2013-02-15,14.1,5.8,9.7,0.0,0.0,2.26,14.05,32.9,68,era5_archive
2013-02-16,11.8,3.0,7.5,0.0,0.0,1.8,12.04,25.0,74,era5_archive
2013-02-17,12.0,5.6,8.2,0.1,0.1,1.74,12.2,14.4,82,era5_archive
2013-02-18,13.2,4.1,8.1,0.0,0.0,2.09,14.49,18.1,81,era5_archive
2013-02-19,12.5,6.0,8.6,0.0,0.0,1.89,13.03,17.2,81,era5_archive
2013-02-20,13.9,0.7,7.4,0.0,0.0,2.41,17.4,16.0,78,era5_archive
2013-02-21,16.1,3.3,9.4,0.0,0.0,2.92,19.18,15.8,66,era5_archive
2013-02-22,19.3,7.4,12.4,0.0,0.0,3.78,14.38,32.4,42,era5_archive
2013-02-23,14.8,4.6,9.7,0.6,0.6,2.16,14.17,23.6,74,era5_archive
2013-02-24,15.1,8.7,11.2,0.0,0.0,2.05,13.56,17.1,82,era5_archive
2013-02-25,19.1,4.9,12.2,0.0,0.0,3.57,16.18,23.5,59,era5_archive
2013-02-26,22.3,9.7,15.0,0.0,0.0,4.84,20.13,22.5,41,era5_archive
2013-02-27,21.4,9.2,14.3,0.0,0.0,3.99,20.39,19.5,50,era5_archive
2013-02-28,15.9,6.9,10.6,0.0,0.0,2.66,16.7,33.5,78,era5_archive
2013-03-01,14.1,6.5,9.9,0.0,0.0,2.56,15.43,23.4,70,era5_archive
2013-03-02,17.0,2.0,9.4,0.0,0.0,3.05,20.21,9.4,67,era5_archive
2013-03-03,24.6,7.4,15.1,0.0,0.0,4.61,18.05,25.1,43,era5_archive
2013-03-04,15.9,8.9,11.9,0.0,0.0,2.67,16.23,32.1,74,era5_archive
2013-03-05,13.7,7.7,10.1,0.0,0.0,2.24,15.51,27.9,80,era5_archive
2013-03-06,13.3,4.9,8.5,0.0,0.0,2.63,18.21,13.2,72,era5_archive
2013-03-07,15.3,-0.3,7.7,0.0,0.0,4.13,21.61,19.8,37,era5_archive
2013-03-08,18.7,6.6,12.2,0.0,0.0,5.78,19.85,35.9,18,era5_archive
2013-03-09,18.5,7.6,12.5,0.0,0.0,4.22,21.79,24.0,39,era5_archive
2013-03-10,16.1,4.3,10.4,0.0,0.0,2.84,16.98,21.9,71,era5_archive
2013-03-11,20.8,4.8,12.7,0.0,0.0,3.73,21.49,17.4,65,era5_archive
2013-03-12,27.4,8.1,17.4,0.0,0.0,5.08,21.1,20.0,47,era5_archive
2013-03-13,26.9,10.1,18.0,0.0,0.0,5.7,22.25,24.4,40,era5_archive
2013-03-14,27.1,11.1,18.1,0.0,0.0,4.44,22.34,10.4,53,era5_archive
2013-03-15,31.3,12.6,21.3,0.0,0.0,6.8,21.2,28.7,32,era5_archive
2013-03-16,20.0,8.8,14.7,0.0,0.0,3.12,13.85,24.8,62,era5_archive
2013-03-17,12.4,7.2,9.4,2.6,2.6,2.2,15.3,30.0,77,era5_archive
2013-03-18,13.9,6.9,9.6,0.0,0.0,2.79,17.92,19.3,67,era5_archive
2013-03-19,17.5,5.4,11.3,0.0,0.0,3.24,17.5,17.3,55,era5_archive
2013-03-20,20.9,5.5,13.2,0.0,0.0,4.17,23.13,14.8,54,era5_archive
2013-03-21,23.0,7.3,15.5,0.0,0.0,4.48,23.52,12.2,50,era5_archive
2013-03-22,27.4,11.3,17.9,0.0,0.0,6.54,20.41,38.3,41,era5_archive
2013-03-23,15.3,9.3,11.6,0.1,0.1,2.65,13.77,36.4,74,era5_archive
2013-03-24,16.6,7.3,11.3,0.0,0.0,3.65,22.44,21.0,62,era5_archive
2013-03-25,22.7,5.7,14.3,0.0,0.0,5.23,24.37,17.3,48,era5_archive
2013-03-26,27.5,11.3,18.3,0.0,0.0,7.17,24.42,31.9,25,era5_archive
2013-03-27,18.1,9.2,13.2,0.0,0.0,3.67,20.77,27.0,65,era5_archive
2013-03-28,20.7,7.6,13.5,0.0,0.0,4.2,24.08,21.1,69,era5_archive
2013-03-29,22.5,8.5,15.1,0.0,0.0,4.65,24.77,16.5,54,era5_archive
2013-03-30,25.8,8.9,17.8,0.0,0.0,4.96,24.76,10.0,40,era5_archive
2013-03-31,28.7,13.6,20.6,0.4,0.4,6.12,21.61,28.3,36,era5_archive
2013-04-01,28.3,15.0,20.4,0.0,0.0,6.57,24.78,22.0,38,era5_archive
2013-04-02,21.1,10.1,15.1,0.0,0.0,4.28,23.16,21.5,64,era5_archive
2013-04-03,24.3,8.1,16.1,0.0,0.0,4.87,25.51,10.8,48,era5_archive
2013-04-04,18.2,10.4,14.1,0.6,0.6,4.2,20.86,35.0,53,era5_archive
2013-04-05,16.5,9.1,12.1,4.4,4.4,2.47,15.6,36.8,81,era5_archive
2013-04-06,21.8,9.6,14.8,0.0,0.0,4.08,24.19,13.8,74,era5_archive
2013-04-07,29.0,8.5,19.2,0.0,0.0,5.96,25.86,20.5,46,era5_archive
2013-04-08,26.2,11.4,17.3,0.0,0.0,5.96,26.15,29.6,45,era5_archive
2013-04-09,17.0,9.3,12.7,0.4,0.4,2.75,16.22,24.1,77,era5_archive
2013-04-10,17.2,9.3,12.6,0.0,0.0,3.23,18.35,25.1,71,era5_archive
2013-04-11,17.8,7.7,12.4,0.0,0.0,3.08,17.47,11.2,70,era5_archive
2013-04-12,23.0,7.0,14.6,0.0,0.0,4.72,25.22,19.5,68,era5_archive
2013-04-13,23.7,8.7,15.8,0.0,0.0,4.56,24.66,17.2,70,era5_archive
2013-04-14,24.0,10.5,16.4,0.0,0.0,5.02,25.86,16.7,63,era5_archive
2013-04-15,24.5,9.2,16.3,0.0,0.0,5.41,27.17,17.5,54,era5_archive
2013-04-16,17.8,9.0,13.0,0.6,0.6,3.71,19.79,32.4,65,era5_archive
2013-04-17,15.8,9.4,12.1,0.5,0.5,2.76,15.96,21.3,71,era5_archive
2013-04-18,17.1,8.7,12.5,0.1,0.1,2.94,16.96,15.1,75,era5_archive
2013-04-19,17.0,7.0,11.6,5.9,5.9,3.14,21.18,24.9,79,era5_archive
2013-04-20,14.1,5.0,9.4,7.6,7.6,2.5,18.27,23.0,80,era5_archive
2013-04-21,14.4,8.0,10.9,1.4,1.4,2.37,15.94,20.5,81,era5_archive
2013-04-22,15.0,6.0,10.6,0.0,0.0,2.85,19.11,21.4,80,era5_archive
2013-04-23,19.2,7.1,12.8,0.0,0.0,4.31,26.76,12.5,71,era5_archive
2013-04-24,23.2,8.9,16.1,0.0,0.0,4.89,26.7,10.5,55,era5_archive
2013-04-25,24.3,9.7,16.9,0.0,0.0,5.66,28.0,10.2,41,era5_archive
2013-04-26,25.5,11.4,18.3,0.0,0.0,6.61,28.61,14.4,24,era5_archive
2013-04-27,27.9,12.0,20.4,0.0,0.0,7.37,28.54,18.4,20,era5_archive
2013-04-28,28.5,13.9,21.3,0.0,0.0,7.55,28.04,16.8,20,era5_archive
2013-04-29,29.8,12.2,21.3,0.0,0.0,7.15,28.85,14.5,20,era5_archive
2013-04-30,31.2,15.7,23.4,0.0,0.0,7.02,26.07,17.8,22,era5_archive
2013-05-01,31.7,15.7,23.8,0.0,0.0,6.84,26.22,17.7,26,era5_archive
2013-05-02,30.1,14.0,22.5,0.6,0.6,6.31,23.81,22.7,38,era5_archive
2013-05-03,29.0,16.6,22.3,1.2,1.2,4.89,19.82,18.3,43,era5_archive
2013-05-04,29.4,15.9,22.9,0.0,0.0,6.44,25.86,17.5,31,era5_archive
2013-05-05,29.2,14.7,21.8,0.0,0.0,6.92,28.67,22.4,36,era5_archive
2013-05-06,28.8,13.6,20.9,0.0,0.0,5.95,26.08,23.0,54,era5_archive
2013-05-07,29.6,14.5,21.8,0.2,0.2,5.72,23.96,17.6,58,era5_archive
2013-05-08,29.6,14.0,22.1,0.0,0.0,6.06,27.49,17.7,54,era5_archive
2013-05-09,28.0,15.9,22.0,0.1,0.1,5.56,23.9,19.8,50,era5_archive
2013-05-10,29.6,13.7,21.7,0.0,0.0,5.97,26.75,16.5,55,era5_archive
2013-05-11,23.1,15.1,18.6,3.0,3.0,4.48,24.34,25.6,70,era5_archive
2013-05-12,22.7,11.7,17.0,0.2,0.2,4.62,25.0,21.5,69,era5_archive
2013-05-13,23.8,11.3,17.5,0.4,0.4,5.08,26.29,23.2,62,era5_archive
2013-05-14,22.6,11.7,17.0,0.0,0.0,4.97,25.43,25.6,62,era5_archive
2013-05-15,19.4,11.3,15.4,0.0,0.0,4.17,22.08,21.0,65,era5_archive
2013-05-16,21.3,10.4,16.0,0.0,0.0,4.02,20.74,22.1,71,era5_archive
2013-05-17,27.1,10.4,18.7,0.0,0.0,5.72,28.52,17.0,62,era5_archive
2013-05-18,30.6,12.3,22.2,0.0,0.0,6.45,28.38,20.4,54,era5_archive
2013-05-19,30.5,15.5,23.2,0.0,0.0,6.4,25.98,21.4,46,era5_archive
2013-05-20,27.5,15.0,21.6,0.0,0.0,6.78,29.52,25.6,45,era5_archive
2013-05-21,28.6,13.6,21.0,0.0,0.0,6.0,27.0,22.4,60,era5_archive
2013-05-22,31.4,14.8,22.9,0.0,0.0,6.51,29.67,19.2,49,era5_archive
2013-05-23,34.1,15.5,25.4,0.0,0.0,6.74,29.59,15.3,40,era5_archive
2013-05-24,37.0,19.8,28.4,0.0,0.0,7.4,29.26,21.1,31,era5_archive
2013-05-25,30.5,17.9,24.0,0.0,0.0,7.43,28.89,25.9,44,era5_archive
2013-05-26,25.8,12.2,18.8,0.0,0.0,6.29,29.89,27.2,58,era5_archive
2013-05-27,26.7,12.4,19.3,0.0,0.0,6.26,29.07,25.3,60,era5_archive
2013-05-28,27.3,13.2,20.2,0.0,0.0,6.98,29.81,30.2,52,era5_archive
2013-05-29,31.4,13.6,22.7,0.0,0.0,6.45,30.02,10.8,35,era5_archive
2013-05-30,36.5,18.0,26.2,0.0,0.0,9.57,29.54,30.6,24,era5_archive
2013-05-31,31.5,14.7,23.2,0.0,0.0,7.29,29.89,24.2,52,era5_archive
2013-06-01,32.2,17.2,24.4,0.0,0.0,8.26,30.11,28.7,36,era5_archive
2013-06-02,35.2,15.5,26.0,0.0,0.0,7.61,29.61,15.3,29,era5_archive
2013-06-03,33.9,18.5,25.8,0.0,0.0,8.85,29.63,31.0,30,era5_archive
2013-06-04,27.5,14.7,20.4,0.0,0.0,6.58,29.69,25.3,54,era5_archive
2013-06-05,28.2,12.1,20.3,0.0,0.0,6.89,30.21,23.1,50,era5_archive
2013-06-06,29.2,11.8,21.1,0.0,0.0,7.25,30.15,25.8,44,era5_archive
2013-06-07,28.8,13.7,21.8,0.0,0.0,7.31,30.21,26.1,41,era5_archive
2013-06-08,32.6,13.8,23.7,0.0,0.0,6.93,29.49,13.8,41,era5_archive
2013-06-09,29.1,17.8,23.4,0.0,0.0,7.44,29.37,29.2,39,era5_archive
2013-06-10,27.6,16.0,21.1,0.0,0.0,6.4,29.13,25.9,61,era5_archive
2013-06-11,29.4,13.6,21.3,0.0,0.0,6.62,29.37,23.5,58,era5_archive
2013-06-12,32.8,15.4,24.2,0.0,0.0,7.36,30.12,17.6,40,era5_archive
2013-06-13,28.0,15.3,21.2,0.0,0.0,6.32,28.18,23.1,55,era5_archive
2013-06-14,27.8,13.7,20.4,0.0,0.0,6.23,29.53,21.9,62,era5_archive
2013-06-15,27.1,14.2,19.9,0.0,0.0,6.24,29.49,23.5,62,era5_archive
2013-06-16,27.1,12.6,19.7,0.0,0.0,6.19,30.04,23.1,63,era5_archive
2013-06-17,28.6,13.9,20.8,0.0,0.0,6.12,28.58,26.4,67,era5_archive
2013-06-18,29.8,16.5,22.5,0.0,0.0,6.62,28.26,30.3,63,era5_archive
2013-06-19,30.5,16.5,23.2,0.0,0.0,6.74,28.57,26.3,60,era5_archive
2013-06-20,32.1,16.2,24.4,0.0,0.0,6.77,27.41,21.3,54,era5_archive
2013-06-21,32.3,16.6,24.6,0.0,0.0,7.33,29.53,23.9,50,era5_archive
2013-06-22,33.2,16.7,25.1,0.0,0.0,7.27,29.63,20.1,45,era5_archive
2013-06-23,32.2,17.1,25.1,0.0,0.0,6.71,26.26,19.8,42,era5_archive
2013-06-24,31.3,15.8,23.7,0.0,0.0,7.33,29.76,29.3,52,era5_archive
2013-06-25,31.6,17.0,23.9,0.0,0.0,7.12,28.75,26.2,56,era5_archive
2013-06-26,32.9,16.2,24.5,0.0,0.0,7.11,28.63,25.3,56,era5_archive
2013-06-27,32.7,16.4,24.4,0.0,0.0,7.4,29.61,25.5,54,era5_archive
2013-06-28,31.9,15.6,23.9,0.0,0.0,7.28,29.3,28.1,54,era5_archive
2013-06-29,32.5,17.8,24.5,0.0,0.0,6.97,28.12,28.8,63,era5_archive
2013-06-30,31.3,17.1,23.7,0.0,0.0,6.98,28.99,24.1,59,era5_archive
2013-07-01,29.3,15.1,21.6,0.0,0.0,6.42,28.86,27.4,64,era5_archive
2013-07-02,28.9,16.2,21.8,0.0,0.0,6.39,28.78,21.2,60,era5_archive
2013-07-03,31.2,14.9,22.6,0.0,0.0,6.43,28.32,20.2,61,era5_archive
2013-07-04,31.8,15.2,23.4,0.0,0.0,6.96,29.71,20.8,56,era5_archive
2013-07-05,32.4,14.8,23.7,0.0,0.0,7.16,29.94,20.4,53,era5_archive
2013-07-06,32.6,15.2,23.7,0.0,0.0,6.95,29.61,19.3,56,era5_archive
2013-07-07,34.0,15.3,24.6,0.0,0.0,7.07,29.04,17.5,53,era5_archive
2013-07-08,33.9,17.4,25.2,0.0,0.0,7.18,28.54,18.3,51,era5_archive
2013-07-09,31.9,17.3,23.9,0.0,0.0,7.0,28.57,24.3,56,era5_archive
2013-07-10,30.4,17.2,22.9,0.0,0.0,6.52,27.91,26.7,62,era5_archive
2013-07-11,30.0,18.1,23.2,0.0,0.0,5.97,26.1,26.0,67,era5_archive
2013-07-12,30.8,17.4,23.5,0.0,0.0,6.36,27.99,21.7,65,era5_archive
2013-07-13,33.4,17.2,24.6,0.0,0.0,6.51,27.95,19.7,65,era5_archive
2013-07-14,33.0,17.6,24.8,0.0,0.0,6.58,27.9,22.1,65,era5_archive
2013-07-15,33.9,17.8,25.3,0.0,0.0,6.76,28.25,18.5,61,era5_archive
2013-07-16,33.6,16.6,25.2,0.0,0.0,7.26,29.24,20.1,53,era5_archive
2013-07-17,31.7,17.1,24.0,0.0,0.0,6.69,28.38,22.3,61,era5_archive
2013-07-18,30.1,17.1,23.0,0.0,0.0,6.44,27.89,22.4,61,era5_archive
2013-07-19,29.8,17.2,22.8,0.0,0.0,6.39,27.89,23.8,62,era5_archive
2013-07-20,30.9,17.8,23.6,0.0,0.0,6.28,26.68,26.5,66,era5_archive
2013-07-21,30.2,17.9,23.2,0.0,0.0,6.23,26.97,27.8,68,era5_archive
2013-07-22,30.4,18.1,23.4,0.0,0.0,6.2,27.06,25.7,67,era5_archive
2013-07-23,32.2,16.2,24.1,0.0,0.0,6.89,28.57,21.8,60,era5_archive
2013-07-24,32.9,15.9,24.6,0.0,0.0,7.19,28.91,22.7,56,era5_archive
2013-07-25,31.8,17.8,24.4,0.0,0.0,6.99,27.9,27.1,60,era5_archive
2013-07-26,32.3,17.9,24.5,0.0,0.0,6.83,27.39,26.7,61,era5_archive
2013-07-27,31.5,18.7,24.4,0.0,0.0,6.85,27.62,27.6,61,era5_archive
2013-07-28,32.5,16.9,24.8,0.0,0.0,7.09,28.16,22.7,54,era5_archive
2013-07-29,32.4,16.8,24.5,0.0,0.0,6.93,27.63,24.8,56,era5_archive
2013-07-30,31.6,17.3,24.1,0.0,0.0,6.73,27.62,27.5,59,era5_archive
2013-07-31,31.7,16.3,23.7,0.0,0.0,6.72,27.96,24.1,60,era5_archive
2013-08-01,32.0,16.1,24.0,0.0,0.0,6.93,27.96,25.7,58,era5_archive
2013-08-02,33.0,16.5,24.8,0.0,0.0,7.17,27.85,28.1,56,era5_archive
2013-08-03,32.5,17.2,24.6,0.0,0.0,7.03,27.53,29.5,59,era5_archive
2013-08-04,31.3,17.9,23.7,0.0,0.0,6.18,26.51,25.9,67,era5_archive
2013-08-05,32.6,18.1,24.6,0.0,0.0,6.43,26.98,24.0,63,era5_archive
2013-08-06,33.1,18.1,24.9,0.0,0.0,6.71,27.8,22.0,60,era5_archive
2013-08-07,32.7,16.4,24.5,0.0,0.0,7.1,28.37,22.8,55,era5_archive
2013-08-08,31.9,16.9,23.9,0.0,0.0,6.68,27.13,25.6,61,era5_archive
2013-08-09,31.6,16.9,24.0,0.0,0.0,6.41,26.41,25.8,62,era5_archive
2013-08-10,31.7,17.6,24.1,0.0,0.0,6.29,26.29,23.7,63,era5_archive
2013-08-11,31.5,17.0,24.0,0.0,0.0,6.23,26.23,21.6,62,era5_archive
2013-08-12,31.1,17.4,23.7,0.0,0.0,6.25,27.06,22.3,65,era5_archive
2013-08-13,33.0,17.9,24.8,0.0,0.0,5.94,25.53,18.6,67,era5_archive
2013-08-14,35.7,17.9,26.6,0.0,0.0,6.52,26.68,16.3,59,era5_archive
2013-08-15,36.3,20.5,27.6,0.0,0.0,7.02,26.31,25.1,59,era5_archive
2013-08-16,34.6,20.9,27.0,0.0,0.0,7.12,26.66,24.6,57,era5_archive
2013-08-17,34.2,17.9,25.7,0.0,0.0,6.89,26.76,23.0,57,era5_archive
2013-08-18,33.1,17.8,24.9,0.0,0.0,6.82,27.0,24.1,58,era5_archive
2013-08-19,32.2,15.7,23.6,0.0,0.0,6.4,27.19,19.0,57,era5_archive
2013-08-20,33.4,16.2,24.5,0.0,0.0,6.71,27.26,23.5,57,era5_archive
2013-08-21,32.4,17.8,24.5,0.0,0.0,6.44,26.02,24.5,62,era5_archive
2013-08-22,31.7,17.1,24.1,0.0,0.0,6.51,26.33,22.9,58,era5_archive
2013-08-23,31.2,16.7,23.6,0.0,0.0,6.34,26.33,22.2,60,era5_archive
2013-08-24,29.2,16.7,22.6,0.0,0.0,5.74,25.1,24.0,67,era5_archive
2013-08-25,30.3,17.9,23.4,0.0,0.0,5.78,25.28,20.2,65,era5_archive
2013-08-26,32.1,17.3,23.8,0.0,0.0,5.75,24.96,19.0,65,era5_archive
2013-08-27,33.1,17.3,24.4,0.0,0.0,6.16,25.27,19.0,60,era5_archive
2013-08-28,34.0,17.3,25.2,0.0,0.0,6.45,25.85,18.8,54,era5_archive
2013-08-29,33.6,18.0,25.2,0.0,0.0,6.32,25.12,22.6,59,era5_archive
2013-08-30,34.2,18.0,25.8,0.0,0.0,6.62,26.16,19.5,49,era5_archive
2013-08-31,33.6,17.4,25.0,0.0,0.0,6.13,25.09,18.4,59,era5_archive
2013-09-01,32.1,17.6,24.4,0.0,0.0,5.7,24.7,16.6,64,era5_archive
2013-09-02,33.6,17.8,25.2,0.0,0.0,5.86,24.09,18.4,62,era5_archive
2013-09-03,32.5,18.4,25.0,0.0,0.0,6.04,24.65,23.3,62,era5_archive
2013-09-04,30.0,18.2,23.4,0.0,0.0,5.65,24.43,22.6,67,era5_archive
2013-09-05,30.1,17.7,23.1,0.0,0.0,5.57,23.72,22.1,65,era5_archive
2013-09-06,31.1,15.3,22.9,0.0,0.0,5.91,25.25,17.3,46,era5_archive
2013-09-07,29.6,14.6,21.8,0.0,0.0,5.77,24.83,19.5,50,era5_archive
2013-09-08,29.5,15.4,21.6,0.0,0.0,5.58,24.37,20.5,61,era5_archive
2013-09-09,29.5,14.6,21.7,0.0,0.0,5.37,23.99,18.5,62,era5_archive
2013-09-10,31.6,15.1,23.3,0.0,0.0,5.6,23.93,17.7,57,era5_archive
2013-09-11,33.3,16.4,24.9,0.0,0.0,5.58,24.04,13.2,42,era5_archive
2013-09-12,35.8,17.8,27.0,0.0,0.0,5.32,24.03,9.2,39,era5_archive
2013-09-13,37.0,18.9,27.8,0.0,0.0,5.96,23.89,13.9,38,era5_archive
2013-09-14,35.6,18.9,26.9,0.0,0.0,6.5,23.47,20.6,43,era5_archive
2013-09-15,32.0,17.6,24.1,0.0,0.0,5.93,22.73,23.1,56,era5_archive
2013-09-16,28.8,16.5,21.7,0.0,0.0,5.28,23.05,22.2,63,era5_archive
2013-09-17,28.1,13.7,20.7,0.0,0.0,5.15,22.51,24.9,64,era5_archive
2013-09-18,29.6,15.5,22.4,0.0,0.0,5.36,22.23,23.1,60,era5_archive
2013-09-19,30.6,16.9,23.4,0.0,0.0,4.96,21.08,17.7,60,era5_archive
2013-09-20,29.4,19.3,24.2,0.0,0.0,5.76,21.86,25.2,48,era5_archive
2013-09-21,26.3,16.7,21.0,0.0,0.0,4.25,18.43,27.0,73,era5_archive
2013-09-22,26.7,17.1,21.2,0.0,0.0,4.51,19.19,24.7,67,era5_archive
2013-09-23,26.2,14.9,20.2,0.0,0.0,4.55,19.17,26.7,65,era5_archive
2013-09-24,24.1,16.5,19.6,0.0,0.0,4.18,18.26,27.4,66,era5_archive
2013-09-25,25.1,13.6,19.0,0.0,0.0,4.39,20.48,20.2,63,era5_archive
2013-09-26,28.5,13.1,20.8,0.0,0.0,4.35,21.94,9.3,52,era5_archive
2013-09-27,29.5,14.3,21.9,0.0,0.0,4.83,21.75,17.2,50,era5_archive
2013-09-28,26.0,14.1,19.3,0.0,0.0,4.48,21.12,20.2,67,era5_archive
2013-09-29,26.7,13.4,19.2,0.0,0.0,4.48,21.61,14.9,63,era5_archive
2013-09-30,28.7,12.8,20.6,0.0,0.0,4.31,20.73,10.0,58,era5_archive
2013-10-01,31.6,14.3,22.6,0.0,0.0,4.62,20.86,14.3,56,era5_archive
2013-10-02,27.9,16.4,21.9,0.0,0.0,4.71,20.62,18.4,60,era5_archive
2013-10-03,26.6,14.4,20.3,0.0,0.0,4.39,18.33,24.6,58,era5_archive
2013-10-04,24.1,15.3,18.8,0.0,0.0,4.17,17.85,27.0,65,era5_archive
2013-10-05,22.7,12.2,17.0,0.0,0.0,4.27,20.12,21.9,62,era5_archive
2013-10-06,19.9,11.4,15.7,0.0,0.0,3.67,16.11,24.0,55,era5_archive
2013-10-07,21.2,8.1,14.4,0.0,0.0,3.87,20.76,14.5,54,era5_archive
2013-10-08,24.0,8.2,16.1,0.0,0.0,4.37,20.81,11.4,32,era5_archive
2013-10-09,25.8,10.2,17.5,0.0,0.0,5.28,20.79,13.5,17,era5_archive
2013-10-10,27.4,9.5,18.5,0.0,0.0,5.09,20.27,13.7,18,era5_archive
2013-10-11,29.2,13.5,20.7,0.0,0.0,4.9,20.13,14.9,23,era5_archive
2013-10-12,26.7,11.3,18.9,0.0,0.0,4.33,19.3,18.0,52,era5_archive
2013-10-13,25.7,11.0,18.1,0.0,0.0,4.16,19.02,19.6,59,era5_archive
2013-10-14,25.0,13.2,18.4,0.0,0.0,3.85,17.58,19.9,66,era5_archive
2013-10-15,26.6,11.2,18.9,0.0,0.0,3.83,18.86,10.4,58,era5_archive
2013-10-16,28.0,13.0,20.7,0.0,0.0,4.02,18.96,9.7,42,era5_archive
2013-10-17,28.3,12.3,20.3,0.0,0.0,4.06,18.72,12.6,50,era5_archive
2013-10-18,25.3,12.4,18.1,0.9,0.9,3.64,16.33,25.8,67,era5_archive
2013-10-19,21.7,13.7,16.8,0.0,0.0,3.05,14.06,25.1,73,era5_archive
2013-10-20,22.5,9.7,15.9,0.0,0.0,3.27,18.41,10.1,60,era5_archive
2013-10-21,24.3,10.1,17.1,0.0,0.0,4.89,18.54,16.3,31,era5_archive
2013-10-22,25.3,10.5,17.8,0.0,0.0,4.98,18.17,18.8,27,era5_archive
2013-10-23,26.5,11.0,18.5,0.0,0.0,4.2,18.05,14.2,37,era5_archive
2013-10-24,24.8,10.1,17.1,0.0,0.0,3.83,17.9,19.7,57,era5_archive
2013-10-25,23.2,8.4,15.9,0.0,0.0,3.69,17.83,16.7,55,era5_archive
2013-10-26,23.2,8.7,15.9,0.0,0.0,3.58,17.74,14.5,48,era5_archive
2013-10-27,23.4,10.7,16.5,0.0,0.0,3.6,17.55,16.8,56,era5_archive
2013-10-28,24.6,8.3,16.3,0.0,0.0,3.48,17.64,9.2,44,era5_archive
2013-10-29,25.0,10.3,17.2,0.0,0.0,4.74,17.25,19.7,25,era5_archive
2013-10-30,23.6,13.4,18.2,0.0,0.0,4.18,13.13,23.2,39,era5_archive
2013-10-31,21.5,12.7,15.8,6.8,6.8,2.53,11.73,19.3,66,era5_archive
2013-11-01,20.8,11.1,15.3,2.8,2.8,2.47,12.24,18.6,71,era5_archive
2013-11-02,20.4,12.3,15.8,0.0,0.0,2.42,12.76,9.6,69,era5_archive
2013-11-03,22.4,11.3,16.4,0.0,0.0,2.8,14.13,9.2,63,era5_archive
2013-11-04,21.9,9.7,15.9,0.0,0.0,3.44,14.72,20.8,61,era5_archive
2013-11-05,23.3,13.1,17.8,0.0,0.0,3.77,15.04,25.6,51,era5_archive
2013-11-06,25.5,11.8,18.6,0.0,0.0,3.27,15.83,11.2,53,era5_archive
2013-11-07,24.7,14.0,19.1,0.0,0.0,3.02,14.13,10.4,45,era5_archive
2013-11-08,22.2,13.6,17.4,0.2,0.2,2.64,10.57,10.2,44,era5_archive
